geneid	mean_length	median_length	polya_reads_num	count
PH02Gene23972	168.56	153.88	6	11
PH02Gene00372	75.66	75.66	1	1
PH02Gene17366	39.57	39.57	2	4
PH02Gene27283	114.51	121.62	4	5
PH02Gene27848	131.62	127.85	10	16
PH02Gene46016	110.11	116.23	5	6
PH02Gene23815	54.96	47.24	198	276
PH02Gene34629	64.16	64.16	2	2
PH02Gene21609	113.97	142.96	8	12
PH02Gene27770	84.91	88.54	6	10
PH02Gene33589	56.07	55.3	4	6
PH02Gene00228	91.51	80.66	12	14
PH02Gene18835	73.79	73.79	1	1
PH02Gene29339	64.98	57.33	4	8
PH02Gene29054	80.46	77.06	60	93
PH02Gene17797	122.47	152.85	3	7
PH02Gene29247	103.66	89.12	37	57
PH02Gene11631	52.56	46.79	14	23
PH02Gene45995	78.85	71.35	24	46
PH02Gene41723	122.52	122.52	1	1
PH02Gene21972	72.29	66.08	369	517
PH02Gene14733	104.57	104.57	1	2
PH02Gene39542	85.04	85.04	1	1
PH02Gene16639	81.64	71.27	324	497
PH02Gene29241	116.51	114.96	6	11
PH02Gene33321	68.66	63.17	196	291
PH02Gene17175	73.59	64.88	265	391
PH02Gene01689	62.05	77.38	5	6
PH02Gene43431	72.55	72.54	2	2
PH02Gene08456	85.52	93.52	5	11
PH02Gene03703	89.51	85.41	5	7
PH02Gene35986	153.95	159.32	4	7
PH02Gene35146	58.7	50.9	24	35
PH02Gene13029	69.54	44.85	3	3
PH02Gene25430	163.82	175.74	4	4
PH02Gene16005	103.14	109.12	13	22
PH02Gene16688	39.23	39.23	1	3
PH02Gene36768	93.64	93.64	2	2
PH02Gene49716	79.96	58.41	9	16
PH02Gene24008	94.41	97.09	22	28
PH02Gene11748	72.36	66.11	5	7
PH02Gene29519	12.59	12.59	1	3
PH02Gene35693	56.03	56.03	1	2
PH02Gene37821	98.91	125.76	11	21
PH02Gene09290	82.72	76.4	90	130
PH02Gene06181	51.67	51.67	1	1
PH02Gene12531	143.66	139.82	17	29
PH02Gene46542	73.93	73.32	40	63
PH02Gene35962	39.58	39.58	1	1
PH02Gene09755	61.58	66.97	17	20
PH02Gene31467	98.3	87.4	4	6
PH02Gene25316	119.15	100.45	33	46
PH02Gene39023	40.11	38.5	6	8
PH02Gene18973	80.94	87.36	3	3
PH02Gene17225	52.71	52.32	4	4
PH02Gene48249	75.21	81.24	22	34
PH02Gene13757	78.17	73.61	7	9
PH02Gene27076	75.68	54.01	32	51
PH02Gene10695	110.43	110.88	30	48
PH02Gene02864	126.58	114.77	5	6
PH02Gene33601	37.63	37.78	3	6
PH02Gene50457	107.2	92.66	18	28
PH02Gene25968	34.46	34.46	1	1
PH02Gene28338	109.67	111.6	18	25
PH02Gene05057	52.56	54.22	24	31
PH02Gene02641	94.23	85.38	6	7
PH02Gene00721	154.75	141.71	14	22
PH02Gene48319	101.95	87.56	3	5
PH02Gene24202	222.91	214.52	4	4
PH02Gene25303	68.26	57.3	53	91
PH02Gene33010	120.25	103.41	31	44
PH02Gene21091	39.9	39.9	1	2
PH02Gene34849	117.02	119.87	3	3
PH02Gene43939	81.34	82.16	36	47
PH02Gene08089	59.73	58.0	211	290
PH02Gene16624	60.59	60.83	16	25
PH02Gene42464	104.06	101.3	3	3
PH02Gene19836	64.28	49.29	3	4
PH02Gene22573	77.54	72.89	17	25
PH02Gene05546	60.2	60.2	2	6
PH02Gene05491	73.15	65.27	105	148
PH02Gene12461	65.84	72.72	46	73
PH02Gene28098	79.69	72.32	24	35
PH02Gene29018	39.72	39.72	1	1
PH02Gene26606	116.26	95.68	8	12
PH02Gene13939	86.01	88.33	10	14
PH02Gene21511	63.0	54.02	36	54
PH02Gene33407	158.31	158.32	2	3
PH02Gene08670	61.6	63.11	13	18
PH02Gene22998	61.93	49.45	7	14
PH02Gene12098	115.02	111.11	5	9
PH02Gene27580	112.56	112.56	1	2
PH02Gene23559	72.99	72.99	2	3
PH02Gene46847	158.4	158.4	2	6
PH02Gene24318	146.94	72.35	3	6
PH02Gene07375	121.79	123.21	18	30
PH02Gene14518	91.48	75.96	16	28
PH02Gene05967	152.77	152.77	2	5
PH02Gene07259	115.34	105.84	16	24
PH02Gene22601	120.04	92.57	12	17
PH02Gene29420	62.89	62.45	9	12
PH02Gene14915	89.04	85.9	8	10
PH02Gene35560	85.52	85.52	1	2
PH02Gene10424	66.99	59.7	68	96
PH02Gene09592	70.06	67.46	10	14
PH02Gene02268	118.09	117.61	4	6
PH02Gene37353	51.07	47.71	5	10
PH02Gene33195	74.02	74.02	2	3
PH02Gene27070	105.55	81.28	25	41
PH02Gene40815	60.36	56.31	11	13
PH02Gene23989	82.51	56.07	11	15
PH02Gene05218	115.9	115.9	2	3
PH02Gene16775	137.38	124.46	8	15
PH02Gene16007	85.79	85.79	1	1
PH02Gene10044	56.7	63.86	13	16
PH02Gene29154	102.36	76.85	3	6
PH02Gene01372	25.59	25.59	1	3
PH02Gene42383	75.69	67.43	12	17
PH02Gene06370	139.72	123.38	13	20
PH02Gene13858	122.54	122.54	1	1
PH02Gene15096	111.51	126.22	12	16
PH02Gene13781	98.04	91.36	9	16
PH02Gene07093	109.04	85.58	12	14
PH02Gene18335	149.82	135.81	12	16
PH02Gene27598	96.75	107.41	8	8
PH02Gene01330	68.68	68.68	1	1
PH02Gene02664	61.95	57.18	9	15
PH02Gene18391	49.3	52.4	4	6
PH02Gene38913	91.81	99.03	71	106
PH02Gene26831	117.71	122.49	22	28
PH02Gene48459	96.5	87.65	3	5
PH02Gene01409	106.66	106.66	1	1
PH02Gene09056	113.59	105.87	4	4
PH02Gene20491	88.69	88.69	2	7
PH02Gene34176	122.41	122.41	2	5
PH02Gene37336	47.71	47.71	1	1
PH02Gene07561	139.72	106.85	6	9
PH02Gene29535	99.12	101.09	32	42
PH02Gene13290	144.71	156.49	15	22
PH02Gene17155	104.2	95.51	44	66
PH02Gene02135	62.67	54.97	60	94
PH02Gene06785	138.95	124.66	8	13
PH02Gene40985	146.44	141.57	23	35
PH02Gene37287	79.44	79.44	1	1
PH02Gene15107	176.81	176.81	1	2
PH02Gene36947	168.64	168.64	1	3
PH02Gene13298	96.35	96.35	2	5
PH02Gene08046	123.0	123.0	1	3
PH02Gene51095	50.07	50.07	2	2
PH02Gene32131	103.73	93.29	31	46
PH02Gene39042	150.44	150.44	1	1
PH02Gene19799	72.82	72.82	2	2
PH02Gene48759	92.18	85.95	15	23
PH02Gene39110	76.53	82.09	24	40
PH02Gene02644	89.04	89.04	1	1
PH02Gene18147	37.86	37.86	1	1
PH02Gene15463	114.5	109.12	8	15
PH02Gene19019	64.97	64.97	2	2
PH02Gene04257	68.02	64.37	444	619
PH02Gene07860	57.82	55.44	73	111
PH02Gene03895	99.82	88.25	20	27
PH02Gene42351	89.03	89.03	1	1
PH02Gene37886	68.87	74.11	13	19
PH02Gene04021	90.2	91.9	8	11
PH02Gene03976	113.19	118.01	38	59
PH02Gene38729	79.88	76.16	81	113
PH02Gene05085	64.8	54.52	9	13
PH02Gene18405	65.6	55.62	97	139
PH02Gene42151	138.86	126.94	8	10
PH02Gene21690	99.22	89.5	57	80
PH02Gene03854	56.93	55.02	38	54
PH02Gene06656	62.33	47.0	7	12
PH02Gene04501	86.62	52.0	5	9
PH02Gene21328	74.57	74.57	2	3
PH02Gene33757	23.17	24.51	4	5
PH02Gene05809	104.61	99.88	30	42
PH02Gene48936	115.76	91.87	15	21
PH02Gene22398	82.09	82.1	2	2
PH02Gene11321	130.53	130.53	1	1
PH02Gene10147	87.38	73.28	13	19
PH02Gene10624	107.58	106.77	10	13
PH02Gene36015	139.05	136.16	13	17
PH02Gene11794	67.89	65.5	585	816
PH02Gene11676	76.34	72.52	56	86
PH02Gene02266	106.01	78.88	15	19
PH02Gene10849	57.73	45.42	147	201
PH02Gene31434	74.74	58.38	17	24
PH02Gene19708	65.02	44.81	16	24
PH02Gene07036	85.56	78.77	124	183
PH02Gene24322	105.3	104.79	52	76
PH02Gene19883	82.75	76.28	107	147
PH02Gene17486	98.25	81.32	18	27
PH02Gene37654	69.47	58.36	25	30
PH02Gene46889	64.42	51.0	13	16
PH02Gene04145	84.84	78.96	7	11
PH02Gene33430	76.23	76.23	2	2
PH02Gene43777	73.99	66.54	106	161
PH02Gene37633	63.48	56.16	122	181
PH02Gene16247	116.06	89.01	20	30
PH02Gene19891	130.73	130.73	1	1
PH02Gene10568	86.91	82.93	43	62
PH02Gene03465	49.39	49.4	2	3
PH02Gene02862	74.25	74.26	2	2
PH02Gene33894	83.18	82.48	4	5
PH02Gene12340	57.31	53.17	5	11
PH02Gene24536	66.18	55.11	292	440
PH02Gene06915	96.23	106.32	12	13
PH02Gene02132	85.93	80.44	27	41
PH02Gene16101	90.91	56.16	6	9
PH02Gene10540	148.32	160.73	4	5
PH02Gene44414	107.41	118.0	5	6
PH02Gene30385	63.29	63.48	7	12
PH02Gene19797	120.64	124.28	6	7
PH02Gene02361	59.56	63.56	8	8
PH02Gene04243	176.79	176.79	1	1
PH02Gene18561	61.65	54.56	44	54
PH02Gene49569	125.12	107.82	6	7
PH02Gene07422	64.16	58.01	28	42
PH02Gene42053	51.79	51.79	1	2
PH02Gene14784	97.11	75.57	3	6
PH02Gene21563	97.63	97.5	13	23
PH02Gene48169	74.79	71.67	44	71
PH02Gene45821	70.54	76.12	9	20
PH02Gene22552	136.24	136.24	1	1
PH02Gene28337	92.38	89.64	22	36
PH02Gene06932	213.52	213.52	2	4
PH02Gene07380	218.75	195.96	5	6
PH02Gene24988	41.02	27.7	12	19
PH02Gene47638	101.86	90.92	226	332
PH02Gene01072	81.7	83.59	5	8
PH02Gene37451	80.73	81.08	21	32
PH02Gene25693	61.53	54.24	5	6
PH02Gene19105	168.0	168.0	2	2
PH02Gene07660	75.38	65.22	174	266
PH02Gene19621	95.89	95.88	2	2
PH02Gene46926	84.52	87.93	25	34
PH02Gene29592	58.03	49.26	1912	2690
PH02Gene20283	73.46	72.07	10	14
PH02Gene50208	65.55	59.16	871	1275
PH02Gene26120	165.14	193.52	3	6
PH02Gene31721	90.94	81.08	42	65
PH02Gene25230	58.92	57.56	6	8
PH02Gene16950	40.48	40.48	1	1
PH02Gene25036	61.42	61.42	1	2
PH02Gene32764	89.96	89.01	8	14
PH02Gene47910	94.81	85.91	103	151
PH02Gene47925	30.09	30.09	1	1
PH02Gene06094	87.29	86.08	33	54
PH02Gene17114	66.65	66.65	1	1
PH02Gene18940	16.39	16.39	1	1
PH02Gene44495	79.14	79.14	1	1
PH02Gene22022	113.78	113.78	2	2
PH02Gene45341	92.57	98.38	10	15
PH02Gene37715	183.29	183.29	1	1
PH02Gene22135	104.61	80.4	6	8
PH02Gene32517	108.15	105.86	30	48
PH02Gene36620	80.22	59.84	10	12
PH02Gene30553	82.63	84.39	39	52
PH02Gene42486	83.13	74.56	7	7
PH02Gene50089	88.46	79.03	3	3
PH02Gene33596	70.68	61.06	281	411
PH02Gene41711	28.68	28.68	1	1
PH02Gene04689	64.7	54.92	10	15
PH02Gene46153	70.6	75.34	4	5
PH02Gene45651	153.25	149.22	8	12
PH02Gene05099	82.16	65.07	101	144
PH02Gene38774	79.38	75.88	11	19
PH02Gene23966	67.12	67.12	2	4
PH02Gene44425	71.94	71.93	108	155
PH02Gene21653	98.91	96.14	4	6
PH02Gene15735	39.71	39.71	1	1
PH02Gene03211	93.51	99.44	4	5
PH02Gene23189	129.15	129.15	1	1
PH02Gene44002	80.81	79.86	59	70
PH02Gene07125	101.35	110.46	9	13
PH02Gene03758	88.87	90.47	9	15
PH02Gene48814	61.38	50.87	129	171
PH02Gene47030	66.56	66.56	2	3
PH02Gene12422	64.56	58.65	49	71
PH02Gene15478	60.4	56.07	5	9
PH02Gene27912	26.04	26.04	1	1
PH02Gene34645	134.16	134.16	2	2
PH02Gene22322	100.16	93.16	42	73
PH02Gene03950	104.68	104.68	2	2
PH02Gene22904	78.9	79.58	29	43
PH02Gene41455	22.37	22.37	1	1
PH02Gene21066	96.9	116.29	3	5
PH02Gene32364	60.83	44.62	5	5
PH02Gene23567	104.65	148.22	3	3
PH02Gene41451	56.7	59.27	15	17
PH02Gene23976	46.79	46.79	2	3
PH02Gene23638	115.36	72.1	19	26
PH02Gene06476	87.39	87.44	33	48
PH02Gene49447	63.88	63.88	2	3
PH02Gene11649	99.93	92.96	33	50
PH02Gene21109	123.12	120.65	39	52
PH02Gene41261	66.16	62.72	37	64
PH02Gene15920	70.18	63.11	1761	2603
PH02Gene04707	86.46	88.3	10	15
PH02Gene00523	89.02	93.9	31	47
PH02Gene17266	70.26	69.02	6	9
PH02Gene15344	84.99	101.62	6	11
PH02Gene27966	90.48	79.08	14	16
PH02Gene06228	121.21	106.16	7	12
PH02Gene24297	17.96	17.96	1	1
PH02Gene45921	120.34	106.21	19	25
PH02Gene17009	102.75	94.17	68	98
PH02Gene23673	101.38	83.54	5	7
PH02Gene04357	71.62	69.72	24	38
PH02Gene20304	80.96	87.84	16	25
PH02Gene03602	74.06	65.18	12	19
PH02Gene10836	64.18	59.91	58	80
PH02Gene14119	119.26	125.14	4	6
PH02Gene33585	58.3	62.46	8	10
PH02Gene20247	82.89	68.69	3	4
PH02Gene12831	84.97	80.71	11	16
PH02Gene14188	128.69	152.75	4	5
PH02Gene16797	133.42	133.42	1	1
PH02Gene06630	118.0	114.76	4	5
PH02Gene17736	145.97	147.91	10	15
PH02Gene15254	81.43	74.41	177	258
PH02Gene18394	104.6	108.88	10	14
PH02Gene37756	101.51	81.29	3	4
PH02Gene11903	125.53	159.23	5	8
PH02Gene45250	88.76	64.91	13	22
PH02Gene24273	89.87	92.56	26	32
PH02Gene10305	82.88	73.69	4	8
PH02Gene38055	176.79	176.79	2	3
PH02Gene10866	84.76	78.46	12	15
PH02Gene02931	71.35	74.17	151	215
PH02Gene28889	82.99	90.12	3	3
PH02Gene24250	63.92	61.17	645	1009
PH02Gene20212	231.17	236.32	3	4
PH02Gene40894	84.22	93.8	3	5
PH02Gene34032	115.68	101.54	16	24
PH02Gene44667	117.69	117.48	23	31
PH02Gene10402	130.34	130.34	2	4
PH02Gene12827	101.66	76.21	7	8
PH02Gene44392	78.67	78.68	2	3
PH02Gene31996	66.13	60.17	35	48
PH02Gene11240	150.15	150.15	1	3
PH02Gene26386	65.33	59.04	621	863
PH02Gene16884	59.08	56.66	5	5
PH02Gene09940	62.17	49.58	10	13
PH02Gene32527	234.87	238.55	8	11
PH02Gene15720	149.18	158.76	4	4
PH02Gene35450	67.93	66.2	176	260
PH02Gene20943	77.12	61.78	11	15
PH02Gene07021	137.06	163.29	6	7
PH02Gene27173	93.63	91.96	14	17
PH02Gene43891	85.7	69.44	64	86
PH02Gene48147	67.53	60.71	384	558
PH02Gene45757	136.16	136.16	2	2
PH02Gene13758	80.13	71.75	54	70
PH02Gene31836	201.09	201.09	2	3
PH02Gene01756	214.81	214.82	2	3
PH02Gene12073	95.18	69.23	9	16
PH02Gene04448	112.13	91.38	20	29
PH02Gene43711	48.5	41.82	3	7
PH02Gene02788	71.67	70.66	41	63
PH02Gene19376	80.77	73.32	40	53
PH02Gene34200	184.66	165.57	3	5
PH02Gene24159	72.18	62.28	76	119
PH02Gene25166	121.96	121.96	1	1
PH02Gene17635	76.42	64.0	17	25
PH02Gene47621	79.08	57.0	15	18
PH02Gene04555	96.31	90.06	8	17
PH02Gene40864	57.14	49.0	13	17
PH02Gene16513	76.33	68.46	74	111
PH02Gene06743	77.3	66.7	23	41
PH02Gene30967	92.27	83.62	90	142
PH02Gene18411	74.6	64.91	12	14
PH02Gene29529	71.81	65.34	9	14
PH02Gene38656	28.71	28.71	1	1
PH02Gene01297	75.08	68.83	18	31
PH02Gene10870	112.96	121.49	4	7
PH02Gene05331	49.08	54.96	4	6
PH02Gene18269	75.96	66.28	92	135
PH02Gene25793	70.89	59.14	128	200
PH02Gene32990	82.89	51.3	14	24
PH02Gene28066	40.97	40.92	5	9
PH02Gene07518	78.61	76.08	19	30
PH02Gene44356	131.22	109.78	9	12
PH02Gene36315	174.09	178.85	9	9
PH02Gene28512	129.51	132.1	6	7
PH02Gene41725	164.32	164.32	2	4
PH02Gene03638	149.68	159.61	8	17
PH02Gene13382	89.22	100.92	7	12
PH02Gene12380	111.33	112.8	6	7
PH02Gene38827	214.62	214.62	2	3
PH02Gene40769	73.36	66.76	6	9
PH02Gene35163	97.1	115.0	3	3
PH02Gene12522	88.65	82.96	680	1014
PH02Gene19093	203.8	213.45	4	4
PH02Gene32463	69.84	69.84	2	2
PH02Gene43613	25.62	25.62	1	4
PH02Gene27256	76.93	69.64	126	197
PH02Gene42952	163.99	183.74	4	4
PH02Gene26040	147.08	195.67	3	4
PH02Gene49476	67.39	58.58	17	22
PH02Gene15494	72.44	59.46	8	13
PH02Gene23821	104.2	96.0	13	17
PH02Gene29025	71.37	57.1	8	9
PH02Gene11167	95.77	95.77	1	2
PH02Gene35714	90.85	81.73	22	33
PH02Gene22426	103.36	103.36	1	2
PH02Gene36611	66.01	73.61	13	19
PH02Gene39743	83.06	98.15	3	3
PH02Gene36820	62.04	58.7	90	125
PH02Gene17386	97.23	79.68	7	9
PH02Gene24195	90.9	85.94	128	182
PH02Gene01673	125.67	125.68	2	3
PH02Gene37682	251.49	260.3	6	8
PH02Gene03310	100.92	100.92	1	1
PH02Gene10546	131.67	131.67	1	1
PH02Gene48346	47.07	46.24	3	3
PH02Gene15614	62.96	62.96	1	3
PH02Gene27261	139.72	125.04	11	19
PH02Gene46111	93.64	85.42	18	31
PH02Gene06473	373.64	373.64	1	2
PH02Gene28991	85.82	51.36	11	17
PH02Gene18389	93.86	99.69	21	34
PH02Gene42933	164.09	177.65	4	8
PH02Gene22071	66.69	67.88	59	91
PH02Gene17173	126.47	136.33	7	9
PH02Gene30299	144.95	129.57	8	13
PH02Gene02933	144.36	144.36	1	1
PH02Gene15916	115.78	105.74	18	22
PH02Gene19070	165.59	166.66	3	3
PH02Gene25165	86.41	76.34	28	40
PH02Gene41087	111.45	94.6	4	5
PH02Gene39371	89.55	88.8	3	3
PH02Gene23694	60.42	53.37	348	500
PH02Gene00588	81.67	64.94	5	15
PH02Gene08888	83.36	72.93	67	94
PH02Gene25739	75.13	72.48	26	37
PH02Gene41586	37.7	37.7	2	4
PH02Gene21096	59.28	54.56	42	56
PH02Gene29283	149.72	134.46	4	4
PH02Gene48481	30.42	35.42	3	3
PH02Gene37033	81.13	82.79	17	25
PH02Gene26535	75.12	69.56	66	87
PH02Gene40040	59.57	62.08	18	23
PH02Gene15237	80.43	77.81	8	13
PH02Gene28320	87.01	74.38	20	25
PH02Gene44809	92.06	86.06	12	17
PH02Gene18146	118.3	120.96	8	10
PH02Gene44911	79.49	80.74	6	10
PH02Gene14598	100.81	97.88	6	8
PH02Gene09304	80.45	69.74	20	29
PH02Gene40556	105.2	85.9	8	12
PH02Gene21236	118.68	124.27	3	5
PH02Gene23599	70.93	70.93	2	3
PH02Gene24698	143.49	139.68	15	25
PH02Gene12225	76.26	78.69	10	15
PH02Gene47662	102.17	98.64	19	25
PH02Gene23017	85.85	69.62	3	6
PH02Gene36475	165.07	165.07	1	1
PH02Gene22637	76.98	78.46	28	40
PH02Gene07577	137.71	107.55	5	12
PH02Gene19140	70.48	62.93	138	203
PH02Gene47891	121.93	121.93	2	4
PH02Gene24222	88.49	77.46	24	39
PH02Gene02937	71.92	71.92	1	1
PH02Gene22368	131.72	131.72	2	3
PH02Gene40349	103.44	82.96	13	16
PH02Gene45006	65.21	54.44	31	43
PH02Gene06702	103.59	103.59	1	1
PH02Gene33594	81.36	74.81	38	64
PH02Gene01639	137.77	132.08	8	10
PH02Gene27484	77.63	81.78	26	36
PH02Gene23091	126.54	113.46	8	12
PH02Gene36530	67.67	63.43	807	1188
PH02Gene06011	79.21	79.21	1	2
PH02Gene24958	35.62	35.62	1	1
PH02Gene05329	35.12	34.36	4	5
PH02Gene48846	211.54	211.54	1	1
PH02Gene10108	119.68	119.68	1	3
PH02Gene18242	70.55	62.23	9	24
PH02Gene22513	164.02	152.27	18	32
PH02Gene00962	47.21	45.17	5	9
PH02Gene11317	145.95	163.46	3	6
PH02Gene49539	63.31	46.71	7	9
PH02Gene23402	98.85	93.5	24	38
PH02Gene46098	96.12	80.65	43	64
PH02Gene26898	124.99	128.45	4	6
PH02Gene24645	33.37	33.37	1	1
PH02Gene21001	90.32	84.44	19	30
PH02Gene04139	82.36	67.19	47	62
PH02Gene23560	67.19	64.9	14	33
PH02Gene38094	94.77	79.65	10	15
PH02Gene46975	66.11	64.34	38	53
PH02Gene47304	127.33	141.37	13	17
PH02Gene46751	72.15	74.99	16	25
PH02Gene30353	107.58	86.92	7	9
PH02Gene20658	75.11	41.48	8	12
PH02Gene39591	87.53	61.12	13	20
PH02Gene05340	89.62	75.44	10	12
PH02Gene18529	81.0	64.52	28	34
PH02Gene38139	69.77	49.83	23	37
PH02Gene11337	71.83	65.41	26	37
PH02Gene24802	36.53	31.77	11	26
PH02Gene00269	52.48	52.67	27	46
PH02Gene43563	75.61	63.26	150	221
PH02Gene27752	127.68	101.88	20	30
PH02Gene43514	112.83	112.83	2	3
PH02Gene34449	145.63	157.73	8	11
PH02Gene21747	65.6	46.33	27	35
PH02Gene30843	69.08	69.08	2	3
PH02Gene45423	80.33	47.62	7	9
PH02Gene35060	98.2	79.92	22	30
PH02Gene40932	91.09	91.09	1	1
PH02Gene10181	77.53	46.54	4	7
PH02Gene09664	86.12	94.61	5	7
PH02Gene02699	83.4	69.8	13	24
PH02Gene24366	133.27	133.27	1	6
PH02Gene03795	82.18	61.5	17	23
PH02Gene48948	81.89	78.69	25	37
PH02Gene07145	85.1	77.97	10	15
PH02Gene50281	55.75	48.92	118	175
PH02Gene24781	107.22	112.5	15	23
PH02Gene04915	62.19	59.75	11	17
PH02Gene38066	125.0	116.77	29	40
PH02Gene33679	116.18	120.06	3	4
PH02Gene44902	106.9	113.68	10	12
PH02Gene35357	65.64	60.42	4	5
PH02Gene04525	92.83	92.83	2	4
PH02Gene12516	109.23	92.81	15	19
PH02Gene10723	166.45	138.22	6	7
PH02Gene01191	84.62	78.52	20	28
PH02Gene21655	61.05	56.53	12	20
PH02Gene26611	98.42	95.0	9	15
PH02Gene44428	79.06	73.28	52	75
PH02Gene04163	116.96	116.96	1	2
PH02Gene33183	198.75	198.75	1	1
PH02Gene06968	68.29	64.83	5	6
PH02Gene22196	55.47	45.25	40	64
PH02Gene37548	148.94	169.96	8	11
PH02Gene12373	93.92	89.2	12	18
PH02Gene48687	93.35	93.35	1	1
PH02Gene19126	158.33	158.33	2	3
PH02Gene01428	68.72	70.92	41	56
PH02Gene23695	86.55	79.41	95	152
PH02Gene09949	77.67	80.26	25	45
PH02Gene11772	59.33	40.63	8	12
PH02Gene12717	85.82	58.96	5	9
PH02Gene24751	125.71	109.26	14	22
PH02Gene00965	87.09	82.04	9	10
PH02Gene32076	23.16	23.16	2	2
PH02Gene35633	122.55	114.11	25	32
PH02Gene29430	83.28	89.31	3	4
PH02Gene38017	98.3	98.3	2	3
PH02Gene15092	81.96	69.65	10	16
PH02Gene45482	88.2	87.0	4	7
PH02Gene07003	83.77	81.08	92	129
PH02Gene23984	70.1	79.77	5	8
PH02Gene12973	71.32	61.22	29	48
PH02Gene37570	92.62	97.9	11	12
PH02Gene39733	99.02	80.26	9	13
PH02Gene50226	30.93	30.93	1	1
PH02Gene03145	165.48	139.84	19	28
PH02Gene42854	125.69	125.69	2	3
PH02Gene00457	66.43	58.87	94	122
PH02Gene01505	75.0	74.11	22	28
PH02Gene43790	119.69	98.77	15	22
PH02Gene37627	96.05	89.04	14	22
PH02Gene36559	215.37	215.37	1	4
PH02Gene07809	82.16	79.22	19	32
PH02Gene43390	88.81	88.81	1	1
PH02Gene16541	82.62	84.68	19	29
PH02Gene39496	104.4	89.04	18	25
PH02Gene38459	76.51	85.31	7	15
PH02Gene40750	62.05	67.13	8	11
PH02Gene06981	108.84	118.58	35	59
PH02Gene10408	83.53	79.81	6	9
PH02Gene37812	73.92	68.14	4	9
PH02Gene25139	107.34	107.34	2	4
PH02Gene15734	94.99	83.64	15	21
PH02Gene46471	82.05	86.06	20	29
PH02Gene40639	101.49	94.77	11	12
PH02Gene38447	72.52	72.52	1	1
PH02Gene23790	85.98	82.65	9	12
PH02Gene44588	59.38	59.38	2	4
PH02Gene01105	94.26	85.38	8	10
PH02Gene01119	58.88	68.85	13	16
PH02Gene48900	56.25	56.25	2	3
PH02Gene20078	91.51	91.65	38	59
PH02Gene16855	67.96	67.96	1	1
PH02Gene05712	109.55	109.15	8	14
PH02Gene12898	71.65	60.18	61	93
PH02Gene34811	89.03	89.02	2	2
PH02Gene00178	63.72	64.71	13	17
PH02Gene39474	118.27	128.71	4	8
PH02Gene33970	212.21	193.18	6	13
PH02Gene35579	86.06	86.06	1	1
PH02Gene06380	152.36	164.32	4	8
PH02Gene17868	118.42	118.42	1	1
PH02Gene04072	100.22	98.66	12	16
PH02Gene08694	87.59	86.92	69	96
PH02Gene10934	62.13	47.52	12	18
PH02Gene06350	98.87	77.54	19	33
PH02Gene43669	130.52	122.39	18	29
PH02Gene28780	102.05	110.31	4	4
PH02Gene04138	42.31	42.31	1	3
PH02Gene20613	59.19	59.19	1	1
PH02Gene16430	121.97	121.97	2	3
PH02Gene34025	55.75	53.44	60	89
PH02Gene20612	45.45	45.46	2	3
PH02Gene42570	96.15	78.27	25	34
PH02Gene40918	68.67	68.6	4	6
PH02Gene47896	117.9	117.9	2	4
PH02Gene06788	70.01	72.81	18	23
PH02Gene41911	121.41	128.73	5	6
PH02Gene07615	89.86	79.23	5	10
PH02Gene18683	63.33	57.71	52	80
PH02Gene43800	123.51	115.46	7	9
PH02Gene15491	56.71	55.58	6	7
PH02Gene16184	78.21	78.21	1	1
PH02Gene49797	61.02	56.9	12	15
PH02Gene15440	67.85	66.76	42	59
PH02Gene43253	66.63	57.18	20	28
PH02Gene28275	143.82	132.2	34	42
PH02Gene29313	75.55	57.34	3	5
PH02Gene14463	122.23	138.83	9	14
PH02Gene24454	72.33	60.33	6	11
PH02Gene10197	31.75	34.65	4	7
PH02Gene43036	174.93	174.92	2	3
PH02Gene06306	60.4	60.4	1	1
PH02Gene23871	51.75	51.75	2	2
PH02Gene16548	140.23	128.69	8	12
PH02Gene21098	110.83	101.3	5	9
PH02Gene23045	59.71	58.67	10	17
PH02Gene48103	95.68	89.18	7	11
PH02Gene24962	69.66	72.8	7	12
PH02Gene08087	48.23	48.23	2	2
PH02Gene09363	45.26	45.26	1	3
PH02Gene13149	79.14	68.1	22	30
PH02Gene08034	79.01	70.0	15	24
PH02Gene18028	100.81	104.65	31	43
PH02Gene17502	102.02	102.02	2	3
PH02Gene35034	94.04	94.04	1	4
PH02Gene49594	34.21	35.65	3	3
PH02Gene32218	116.56	140.96	4	9
PH02Gene39457	66.46	58.14	23	35
PH02Gene09443	92.57	86.1	20	28
PH02Gene40345	84.35	67.23	4	6
PH02Gene07528	66.78	63.45	140	215
PH02Gene22053	107.19	97.44	44	55
PH02Gene27002	67.46	67.46	1	1
PH02Gene45790	88.73	65.95	3	4
PH02Gene10969	112.62	114.29	8	8
PH02Gene01012	80.49	86.78	25	34
PH02Gene20690	65.26	57.56	26	41
PH02Gene07385	85.69	83.12	29	40
PH02Gene06800	140.27	140.27	1	1
PH02Gene37444	105.74	93.56	4	7
PH02Gene16616	270.83	238.38	3	5
PH02Gene23865	84.99	86.32	10	12
PH02Gene10203	202.2	202.2	1	1
PH02Gene17234	91.15	84.36	30	44
PH02Gene02661	62.83	54.81	57	91
PH02Gene46372	100.26	81.61	21	33
PH02Gene24545	59.49	54.0	55	75
PH02Gene21017	48.51	54.36	6	11
PH02Gene44637	105.5	102.74	18	31
