geneid	mean_length	median_length	polya_reads_num	count
PH02Gene47447	73.17	64.37	9	18
PH02Gene17689	68.9	64.76	442	601
PH02Gene02679	82.31	76.34	18	28
PH02Gene35767	88.9	81.47	18	28
PH02Gene07125	75.15	82.55	8	9
PH02Gene00753	13.81	13.81	1	1
PH02Gene35879	88.95	60.35	5	6
PH02Gene00762	116.35	118.48	7	9
PH02Gene16312	188.86	188.86	1	1
PH02Gene24322	115.56	115.38	46	65
PH02Gene10454	70.2	62.35	30	50
PH02Gene43722	124.11	124.11	1	2
PH02Gene21349	86.31	65.23	17	24
PH02Gene15518	108.03	79.0	7	10
PH02Gene49069	154.82	154.82	2	2
PH02Gene37837	106.66	102.48	19	28
PH02Gene37448	184.44	184.44	2	2
PH02Gene15473	125.04	132.64	8	8
PH02Gene12239	68.22	57.36	3	5
PH02Gene41088	81.38	69.71	3	3
PH02Gene24646	101.81	86.27	100	136
PH02Gene30269	103.69	88.54	114	163
PH02Gene51077	41.26	37.75	4	7
PH02Gene24032	15.79	15.79	1	2
PH02Gene22654	105.38	90.15	12	16
PH02Gene25123	149.35	150.91	20	27
PH02Gene14317	109.09	82.37	8	15
PH02Gene31874	49.84	49.84	1	2
PH02Gene22292	101.37	101.37	1	1
PH02Gene31877	108.61	108.61	2	2
PH02Gene09372	32.58	32.58	2	2
PH02Gene16583	218.11	218.11	2	2
PH02Gene49648	170.43	165.18	7	11
PH02Gene11554	174.15	162.63	23	30
PH02Gene14997	164.21	164.21	1	1
PH02Gene17356	68.13	58.68	809	1162
PH02Gene02981	203.44	197.32	11	16
PH02Gene15827	81.55	44.0	3	6
PH02Gene19618	79.35	73.46	32	42
PH02Gene12128	119.04	117.14	33	44
PH02Gene09257	103.99	87.15	17	22
PH02Gene18761	126.24	132.7	9	14
PH02Gene23978	133.4	142.48	6	7
PH02Gene23060	52.64	45.56	257	360
PH02Gene23410	30.92	30.92	1	2
PH02Gene42489	90.93	83.59	6	9
PH02Gene45457	89.68	89.68	2	2
PH02Gene40519	108.37	93.23	13	15
PH02Gene11645	129.13	149.73	9	10
PH02Gene18098	98.61	117.49	4	4
PH02Gene23248	74.74	63.46	6	11
PH02Gene19768	76.26	93.31	3	3
PH02Gene14923	85.78	82.14	8	8
PH02Gene23033	73.35	67.75	25	37
PH02Gene02104	78.45	70.31	12	17
PH02Gene08956	121.05	92.12	5	5
PH02Gene22113	160.81	166.23	4	7
PH02Gene10435	140.21	123.96	3	5
PH02Gene39034	66.5	58.79	280	380
PH02Gene20893	96.71	89.84	7	10
PH02Gene26313	78.95	73.0	45	65
PH02Gene30004	149.61	138.9	6	7
PH02Gene12044	50.69	50.69	2	4
PH02Gene07911	133.94	117.13	3	4
PH02Gene01339	75.89	75.89	1	1
PH02Gene48373	119.02	141.42	3	3
PH02Gene24467	56.57	56.57	1	1
PH02Gene45904	91.09	79.46	17	21
PH02Gene29919	88.04	77.54	5	7
PH02Gene27690	119.87	132.14	16	20
PH02Gene08484	172.12	175.57	5	6
PH02Gene40896	68.97	69.97	16	21
PH02Gene44472	131.88	131.88	2	2
PH02Gene14476	78.75	78.98	178	241
PH02Gene11081	111.71	135.22	7	8
PH02Gene01067	95.89	96.22	32	47
PH02Gene20367	95.2	77.04	7	11
PH02Gene12098	110.38	112.12	4	5
PH02Gene34918	87.03	77.86	72	116
PH02Gene23283	115.32	134.96	7	8
PH02Gene14754	92.23	86.36	23	31
PH02Gene38198	99.24	88.24	6	8
PH02Gene36826	96.2	98.49	38	52
PH02Gene41742	98.26	112.67	3	4
PH02Gene09304	107.75	115.26	16	26
PH02Gene25639	98.84	100.26	44	60
PH02Gene32128	66.46	71.62	6	10
PH02Gene46969	168.61	168.61	1	1
PH02Gene37312	72.3	68.92	68	102
PH02Gene01280	136.88	136.88	1	2
PH02Gene12212	165.33	176.0	13	19
PH02Gene01884	196.98	177.59	54	76
PH02Gene25493	147.2	147.36	4	5
PH02Gene00013	94.86	97.38	3	4
PH02Gene31923	77.32	84.76	12	23
PH02Gene43308	127.38	125.64	7	10
PH02Gene49597	108.03	95.75	36	47
PH02Gene01974	71.55	75.36	18	23
PH02Gene12278	90.21	75.9	12	27
PH02Gene13759	117.63	94.26	21	32
PH02Gene48628	135.95	135.95	2	2
PH02Gene19332	117.44	117.44	2	2
PH02Gene17080	70.83	57.26	3	5
PH02Gene04556	37.22	37.22	2	3
PH02Gene22491	73.8	62.16	11	17
PH02Gene10414	182.73	170.35	4	9
PH02Gene38171	99.07	99.07	1	1
PH02Gene26542	213.72	201.56	4	4
PH02Gene10805	84.33	79.62	14	22
PH02Gene02644	121.01	121.25	4	4
PH02Gene36525	143.42	135.56	3	7
PH02Gene36100	118.9	80.7	13	24
PH02Gene40930	70.16	70.16	2	2
PH02Gene22345	100.31	93.81	3	3
PH02Gene14841	107.89	105.29	12	21
PH02Gene20629	67.12	67.12	1	1
PH02Gene18875	55.13	55.14	2	2
PH02Gene28052	88.7	63.44	10	13
PH02Gene10646	33.57	33.57	1	2
PH02Gene46209	86.93	74.91	28	40
PH02Gene13010	84.26	87.9	20	25
PH02Gene29098	69.54	70.17	22	36
PH02Gene05498	139.69	139.69	1	1
PH02Gene23213	66.29	59.78	7	11
PH02Gene30811	97.72	71.08	8	12
PH02Gene23898	95.76	77.54	7	9
PH02Gene23664	68.01	65.48	42	64
PH02Gene20139	81.51	76.53	77	119
PH02Gene23795	92.02	90.21	33	59
PH02Gene11668	104.35	75.08	6	11
PH02Gene07584	82.07	81.16	38	50
PH02Gene00890	79.03	76.42	27	36
PH02Gene02309	260.09	260.09	2	2
PH02Gene12887	97.25	92.83	15	18
PH02Gene10541	120.89	120.89	1	1
PH02Gene44315	61.84	69.4	12	17
PH02Gene48058	81.59	66.91	5	6
PH02Gene13914	69.91	75.33	5	8
PH02Gene19946	90.49	63.16	6	11
PH02Gene33248	66.16	70.43	12	14
PH02Gene03907	70.47	65.6	18	21
PH02Gene40666	60.84	57.37	417	583
PH02Gene40813	105.48	99.7	6	6
PH02Gene36761	217.92	218.44	12	18
PH02Gene02024	93.72	98.94	4	6
PH02Gene43553	67.62	76.08	5	5
PH02Gene06184	141.67	141.67	1	1
PH02Gene06031	78.17	75.96	12	17
PH02Gene09001	90.04	90.04	2	2
PH02Gene12150	59.33	59.33	2	3
PH02Gene12912	148.39	186.0	3	7
PH02Gene00937	84.95	64.42	5	6
PH02Gene28065	60.6	61.3	5	7
PH02Gene37282	109.66	107.46	117	190
PH02Gene16724	63.92	65.96	16	24
PH02Gene04814	120.15	120.22	4	8
PH02Gene16284	93.36	85.81	163	215
PH02Gene09332	147.81	128.07	18	28
PH02Gene00352	93.47	90.82	8	9
PH02Gene42340	128.31	135.96	9	14
PH02Gene10847	120.41	150.34	5	8
PH02Gene33286	125.39	108.77	8	11
PH02Gene11470	153.28	145.28	4	5
PH02Gene02251	76.44	72.96	216	319
PH02Gene37920	132.26	134.55	6	12
PH02Gene28335	95.58	94.78	25	45
PH02Gene14735	94.57	88.83	38	67
PH02Gene07019	220.29	220.29	1	1
PH02Gene15287	138.55	153.74	8	14
PH02Gene02518	92.91	91.66	182	276
PH02Gene43751	137.38	156.52	17	27
PH02Gene17419	163.32	146.35	10	14
PH02Gene31855	105.77	89.0	11	14
PH02Gene46868	98.9	82.23	27	36
PH02Gene14809	103.33	103.24	33	46
PH02Gene02027	79.81	86.77	8	8
PH02Gene04005	151.37	151.37	1	5
PH02Gene06479	63.75	61.89	771	1048
PH02Gene19854	61.5	55.55	182	256
PH02Gene16969	84.19	100.68	7	14
PH02Gene04870	131.62	134.97	29	47
PH02Gene22848	157.44	145.44	15	23
PH02Gene33465	110.62	106.72	66	107
PH02Gene35826	126.48	114.91	7	11
PH02Gene25732	94.66	93.86	27	42
PH02Gene24394	87.87	87.68	12	17
PH02Gene27440	12.13	12.13	1	1
PH02Gene15857	83.26	94.68	21	28
PH02Gene13725	73.26	66.04	33	51
PH02Gene08133	153.34	153.34	2	3
PH02Gene02529	87.29	82.62	5	8
PH02Gene32505	79.98	87.44	15	22
PH02Gene31875	83.47	83.46	2	2
PH02Gene33887	79.25	67.68	8	9
PH02Gene22938	100.23	113.7	14	26
PH02Gene10792	75.16	75.16	1	2
PH02Gene43241	73.97	68.94	308	429
PH02Gene03970	114.75	119.4	31	47
PH02Gene24250	66.52	64.03	141	215
PH02Gene25189	53.42	70.93	3	3
PH02Gene35120	103.12	103.12	1	3
PH02Gene44775	64.4	64.4	2	2
PH02Gene47230	90.44	74.08	6	7
PH02Gene33430	105.51	99.04	5	7
PH02Gene18666	56.58	48.12	261	374
PH02Gene43386	73.04	59.92	18	20
PH02Gene14554	78.72	75.92	25	35
PH02Gene22023	90.0	85.5	32	51
PH02Gene23885	112.39	110.5	13	19
PH02Gene05700	135.72	130.87	31	37
PH02Gene12242	88.98	81.9	20	29
PH02Gene09158	78.96	90.62	6	11
PH02Gene05576	112.92	94.04	17	23
PH02Gene46485	218.26	218.26	2	2
PH02Gene41439	154.96	154.96	1	1
PH02Gene37095	92.49	88.16	57	80
PH02Gene23402	98.81	69.87	26	42
PH02Gene35245	119.59	120.81	13	18
PH02Gene12054	65.22	57.29	44	64
PH02Gene30631	144.88	141.71	9	12
PH02Gene32008	87.25	91.21	81	107
PH02Gene43375	103.19	96.21	14	18
PH02Gene35409	77.35	77.35	2	4
PH02Gene49226	178.51	176.5	34	50
PH02Gene48068	215.92	222.48	20	35
PH02Gene14667	101.06	86.6	8	13
PH02Gene31484	48.93	48.93	1	1
PH02Gene15235	46.49	53.94	3	4
PH02Gene21003	103.73	100.36	28	49
PH02Gene02300	47.18	44.12	5	7
PH02Gene06966	107.68	116.14	20	33
PH02Gene03900	108.32	107.96	19	26
PH02Gene26160	98.76	103.19	12	13
PH02Gene27776	88.03	95.02	4	11
PH02Gene19483	107.85	72.54	11	21
PH02Gene07816	122.85	133.47	25	33
PH02Gene30295	172.34	172.34	1	1
PH02Gene33328	71.19	58.84	20	27
PH02Gene10471	143.57	142.39	10	18
PH02Gene31566	79.79	82.71	9	12
PH02Gene50512	266.15	266.15	2	3
PH02Gene38762	78.14	72.4	72	99
PH02Gene32536	169.87	169.87	1	2
PH02Gene48366	153.53	155.35	4	4
PH02Gene25188	103.61	103.6	2	3
PH02Gene35125	321.35	321.35	1	1
PH02Gene39580	142.49	137.15	4	5
PH02Gene27417	124.45	147.41	25	40
PH02Gene34418	105.96	93.06	24	38
PH02Gene50592	86.67	92.36	3	3
PH02Gene42780	180.72	205.12	4	5
PH02Gene28188	79.05	95.38	10	11
PH02Gene09931	72.28	60.0	37	51
PH02Gene47040	60.15	57.48	372	522
PH02Gene38986	118.75	118.74	2	8
PH02Gene12537	57.81	55.93	183	260
PH02Gene09501	77.39	70.86	33	48
PH02Gene04925	98.79	98.79	2	2
PH02Gene25313	89.19	88.42	4	4
PH02Gene46255	84.22	89.57	17	34
PH02Gene40381	137.25	122.1	4	7
PH02Gene07395	248.54	248.54	2	2
PH02Gene05746	109.81	109.81	2	3
PH02Gene39727	131.62	129.83	13	24
PH02Gene22797	68.35	63.46	521	678
PH02Gene21422	113.97	120.33	14	20
PH02Gene50616	152.17	64.88	3	7
PH02Gene09059	111.09	108.75	9	13
PH02Gene16283	105.07	105.16	15	19
PH02Gene12642	104.81	115.17	3	8
PH02Gene34451	141.71	111.41	11	16
PH02Gene41462	68.48	65.97	9	13
PH02Gene50873	97.53	97.53	1	1
PH02Gene32286	86.9	84.28	15	27
PH02Gene13867	116.58	139.0	15	19
PH02Gene42767	96.22	86.43	11	15
PH02Gene42257	87.2	87.2	1	1
PH02Gene24787	54.54	49.79	363	517
PH02Gene36369	21.35	21.35	1	2
PH02Gene17585	88.09	81.73	45	67
PH02Gene47906	133.67	98.34	4	5
PH02Gene09797	101.43	98.4	17	24
PH02Gene19457	87.79	99.3	3	5
PH02Gene09293	106.9	102.76	80	141
PH02Gene09163	83.13	97.58	12	19
PH02Gene44182	51.73	51.73	1	1
PH02Gene01160	257.86	257.86	1	1
PH02Gene23895	70.6	69.57	54	66
PH02Gene36245	173.04	173.04	2	2
PH02Gene00466	56.0	54.0	20	32
PH02Gene15783	117.43	105.91	58	78
PH02Gene20280	81.96	81.96	1	3
PH02Gene49887	135.24	141.79	52	77
PH02Gene25851	150.51	150.27	3	3
PH02Gene30338	157.19	164.03	7	17
PH02Gene13857	182.48	176.04	5	5
PH02Gene37811	135.15	135.15	2	4
PH02Gene14230	105.97	93.77	19	32
PH02Gene11974	148.24	154.36	18	28
PH02Gene14100	95.33	84.84	182	263
PH02Gene35271	90.89	96.02	9	10
PH02Gene29992	73.61	63.0	33	41
PH02Gene28731	61.1	54.69	588	809
PH02Gene22665	141.72	102.24	16	18
PH02Gene21503	81.68	88.84	9	14
PH02Gene08464	62.3	54.34	176	252
PH02Gene33429	85.2	79.96	18	26
PH02Gene46465	116.6	112.0	80	140
PH02Gene26505	134.94	131.52	31	43
PH02Gene08081	100.78	100.78	2	3
PH02Gene10522	109.76	91.32	7	9
PH02Gene29175	66.64	67.5	44	58
PH02Gene35537	56.99	52.72	4	9
PH02Gene14448	87.43	101.93	33	46
PH02Gene06830	67.16	67.16	2	2
PH02Gene02785	136.11	171.87	3	4
PH02Gene42832	124.37	117.13	17	22
PH02Gene09833	53.34	52.71	3	4
PH02Gene24075	138.67	133.28	9	15
PH02Gene05947	114.33	114.33	2	4
PH02Gene44030	92.63	72.9	3	7
PH02Gene34372	123.47	130.77	7	17
PH02Gene29957	69.25	43.09	12	19
PH02Gene31393	125.29	154.38	8	9
PH02Gene06790	156.66	147.3	10	14
PH02Gene34234	38.75	38.75	1	1
PH02Gene34596	29.93	29.92	2	3
PH02Gene15859	115.74	115.74	2	3
PH02Gene06965	65.82	65.61	221	323
PH02Gene29585	119.09	119.08	2	2
PH02Gene45934	180.36	169.18	14	23
PH02Gene36910	153.18	168.85	14	19
PH02Gene03147	156.88	156.88	2	2
PH02Gene23773	242.07	242.07	2	3
PH02Gene42577	127.06	127.06	2	3
PH02Gene51400	33.92	33.92	1	2
PH02Gene44468	152.34	152.34	2	4
PH02Gene17442	247.12	237.45	5	5
PH02Gene02177	236.62	251.32	7	11
PH02Gene46139	51.84	24.81	5	9
PH02Gene14078	71.64	72.76	48	73
PH02Gene10088	107.36	96.06	11	13
PH02Gene25716	134.1	122.23	7	10
PH02Gene35034	86.34	89.8	6	6
PH02Gene37603	87.8	78.62	225	310
PH02Gene09191	200.94	203.42	4	10
PH02Gene27889	52.22	66.04	5	6
PH02Gene44918	112.68	104.96	59	101
PH02Gene42530	128.57	128.37	5	7
PH02Gene09849	55.59	55.59	1	3
PH02Gene40434	313.25	313.26	2	2
PH02Gene43481	78.65	82.65	5	6
PH02Gene08036	94.63	95.24	52	90
PH02Gene02566	65.79	62.04	4	5
PH02Gene33625	128.15	105.52	14	17
PH02Gene20187	132.17	117.09	7	9
PH02Gene35176	534.72	534.72	1	5
PH02Gene26021	163.38	156.18	10	18
PH02Gene06258	85.49	81.81	86	115
PH02Gene38403	106.81	106.82	2	3
PH02Gene34554	94.87	68.62	8	14
PH02Gene30965	99.56	84.78	194	291
PH02Gene16964	127.41	128.54	9	9
PH02Gene01998	146.94	146.94	2	3
PH02Gene24311	73.9	56.69	18	23
PH02Gene32584	124.74	104.86	4	5
PH02Gene07659	346.17	346.17	1	3
PH02Gene09976	80.31	75.77	23	30
PH02Gene24897	63.24	60.41	4	5
PH02Gene25317	178.48	198.33	8	12
PH02Gene29816	63.13	63.14	2	3
PH02Gene07541	99.54	99.54	1	1
PH02Gene14383	61.97	67.33	15	19
PH02Gene49489	66.58	68.24	8	10
PH02Gene22904	99.55	100.99	30	42
PH02Gene18446	93.57	74.6	4	8
PH02Gene36501	206.35	206.35	1	1
PH02Gene04289	77.42	77.42	1	1
PH02Gene02863	70.23	49.92	5	7
PH02Gene40385	90.09	83.36	7	9
PH02Gene21319	77.61	70.86	15	26
PH02Gene17984	101.05	98.22	31	49
PH02Gene48821	63.0	61.3	6	7
PH02Gene23429	138.69	163.13	5	7
PH02Gene04980	92.44	85.08	12	22
PH02Gene09990	142.34	155.17	13	16
PH02Gene13694	69.34	81.8	11	18
PH02Gene21006	86.19	81.61	8	8
PH02Gene35315	118.58	118.6	6	9
PH02Gene17249	126.39	124.74	75	113
PH02Gene44119	78.56	85.8	9	11
PH02Gene28667	122.0	116.72	6	7
PH02Gene14207	112.05	123.86	14	20
PH02Gene42708	248.81	248.81	1	1
PH02Gene14246	102.65	98.66	4	5
PH02Gene24193	120.33	143.72	12	21
PH02Gene19857	115.27	97.71	29	47
PH02Gene37163	89.37	88.02	12	19
PH02Gene03281	115.79	119.28	14	16
PH02Gene13634	52.03	52.03	1	1
PH02Gene07387	65.14	56.18	16	20
PH02Gene06862	120.95	125.88	8	10
PH02Gene44531	116.31	104.32	6	9
PH02Gene15239	106.88	103.14	36	53
PH02Gene03512	134.63	134.63	1	1
PH02Gene28001	206.74	206.74	2	2
PH02Gene18655	53.61	53.61	1	1
PH02Gene24953	72.28	44.57	4	8
PH02Gene35477	115.68	115.68	2	4
PH02Gene11167	205.54	205.54	2	3
PH02Gene41400	145.9	124.07	3	7
PH02Gene43389	79.96	79.96	1	1
PH02Gene46977	73.05	71.6	3	3
PH02Gene23686	130.85	106.86	4	5
PH02Gene29854	151.9	160.86	10	15
PH02Gene32241	118.16	123.42	4	8
PH02Gene08453	62.3	51.87	5	8
PH02Gene02603	88.99	100.62	3	4
PH02Gene39746	190.28	205.4	5	7
PH02Gene32741	91.67	90.26	179	249
PH02Gene02523	69.93	76.59	7	9
PH02Gene00855	86.35	79.25	7	14
PH02Gene32292	112.16	108.29	20	30
PH02Gene41354	116.77	127.26	27	33
PH02Gene29618	207.45	207.45	2	4
PH02Gene16185	96.94	85.43	6	8
PH02Gene23173	125.67	109.76	4	5
PH02Gene06615	99.11	100.07	15	26
PH02Gene19525	54.73	49.24	405	583
PH02Gene05482	139.9	151.77	3	5
PH02Gene10125	114.44	103.0	3	7
PH02Gene38742	85.57	72.88	26	43
PH02Gene27252	59.87	62.05	58	83
PH02Gene13508	79.72	79.72	2	4
PH02Gene15941	212.14	235.77	3	3
PH02Gene11000	97.34	102.07	25	33
PH02Gene32249	178.92	178.92	1	1
PH02Gene43574	73.65	68.12	143	213
PH02Gene23623	98.58	98.58	2	4
PH02Gene07745	91.46	91.96	6	9
PH02Gene03957	148.79	168.88	5	9
PH02Gene33757	75.71	63.25	5	6
PH02Gene15538	93.27	96.7	35	51
PH02Gene13155	134.47	128.73	10	13
PH02Gene09091	63.91	48.46	7	8
PH02Gene06951	93.47	81.09	111	156
PH02Gene01708	143.44	163.37	14	15
PH02Gene31175	69.76	66.46	8	14
PH02Gene42660	165.4	172.15	5	12
PH02Gene18824	153.44	152.92	22	31
PH02Gene37217	80.11	71.0	21	31
PH02Gene30260	99.28	99.28	2	2
PH02Gene38691	171.54	171.54	2	3
PH02Gene33461	123.34	109.75	31	47
PH02Gene45175	37.6	37.6	1	1
PH02Gene13090	153.57	138.92	4	6
PH02Gene15096	79.03	63.36	4	4
PH02Gene40447	91.63	90.16	9	13
PH02Gene00877	87.15	48.08	14	19
PH02Gene17538	97.05	97.05	2	2
PH02Gene04320	99.96	99.96	1	4
PH02Gene36505	90.8	72.38	30	39
PH02Gene16345	83.73	76.47	12	15
PH02Gene36454	121.28	121.58	11	19
PH02Gene33426	125.26	124.68	18	27
PH02Gene48191	81.89	85.56	6	8
PH02Gene19701	85.46	77.08	102	129
PH02Gene42342	160.0	174.61	9	18
PH02Gene04727	78.17	75.79	5	6
PH02Gene35278	63.44	63.44	2	3
PH02Gene46713	115.72	115.72	1	1
PH02Gene29197	134.79	145.2	7	9
PH02Gene20645	142.83	142.31	9	11
PH02Gene06610	190.47	183.08	22	29
PH02Gene31945	63.98	63.98	2	3
PH02Gene34471	72.31	72.32	2	3
PH02Gene03735	95.17	105.26	23	36
PH02Gene47789	144.65	135.88	4	5
PH02Gene09901	36.19	36.19	1	1
PH02Gene08456	81.66	82.06	27	37
PH02Gene36303	105.73	103.7	47	67
PH02Gene46108	261.73	261.73	1	1
PH02Gene14461	183.25	183.25	1	1
PH02Gene38059	163.22	161.96	5	7
PH02Gene48211	129.74	129.74	1	1
PH02Gene31169	160.89	153.46	7	11
PH02Gene13498	80.59	92.11	6	9
PH02Gene21993	11.56	11.56	1	1
PH02Gene10417	18.96	18.96	1	2
PH02Gene28477	89.93	74.23	41	68
PH02Gene01136	161.69	161.69	1	1
PH02Gene10912	73.55	72.12	30	35
PH02Gene20212	282.06	282.06	2	3
PH02Gene07634	54.34	54.34	2	5
PH02Gene31302	64.01	58.52	93	141
PH02Gene21861	83.73	66.04	7	18
PH02Gene16187	37.96	37.96	1	2
PH02Gene36192	77.5	65.58	9	13
PH02Gene00852	118.35	125.15	3	5
PH02Gene08681	98.12	101.32	10	13
PH02Gene07567	131.75	131.75	1	1
PH02Gene15218	216.33	239.07	6	8
PH02Gene17759	131.64	131.64	1	1
PH02Gene26957	77.16	77.46	5	10
PH02Gene25350	67.5	66.23	189	250
PH02Gene37731	101.94	102.35	11	16
PH02Gene30115	102.75	102.36	13	15
PH02Gene12882	69.42	69.42	2	2
PH02Gene03708	99.0	97.2	8	8
PH02Gene12741	40.49	40.49	2	3
PH02Gene01386	142.92	137.88	8	14
PH02Gene49363	79.77	77.06	230	324
PH02Gene17766	144.66	144.66	1	1
PH02Gene47012	183.53	165.86	6	6
PH02Gene38846	53.58	53.58	1	1
PH02Gene18769	100.79	90.81	11	13
PH02Gene20115	105.41	100.3	5	9
PH02Gene02701	177.82	166.25	5	8
PH02Gene43946	171.1	171.1	1	3
PH02Gene32392	153.36	147.08	13	19
PH02Gene00541	73.36	67.64	10	11
PH02Gene25428	95.13	98.85	10	11
PH02Gene13998	75.79	77.74	40	50
PH02Gene51021	69.41	69.41	1	1
PH02Gene43823	118.46	128.48	22	34
PH02Gene29505	148.14	146.15	25	39
PH02Gene36934	74.27	69.07	60	87
PH02Gene04991	111.24	93.96	6	8
PH02Gene02581	71.14	71.14	1	4
PH02Gene07982	78.79	69.78	71	95
PH02Gene31683	135.29	135.29	1	1
PH02Gene43473	155.5	148.3	12	19
PH02Gene06101	92.64	79.6	17	32
PH02Gene35253	94.57	92.84	22	32
PH02Gene04048	83.46	84.87	5	9
PH02Gene18066	137.85	137.85	1	2
PH02Gene00347	89.26	84.28	38	54
PH02Gene03832	94.42	87.64	5	9
PH02Gene13809	111.28	113.0	3	3
PH02Gene06520	76.19	76.18	2	2
PH02Gene21663	35.32	35.32	1	1
PH02Gene14271	84.71	74.89	3	4
PH02Gene24360	85.99	78.75	7	13
PH02Gene34406	88.66	75.56	24	34
PH02Gene14154	79.52	63.16	4	6
PH02Gene31227	79.53	73.29	15	20
PH02Gene38568	98.7	91.07	128	183
PH02Gene06860	144.35	134.33	5	5
PH02Gene10189	86.15	74.68	15	26
PH02Gene32603	64.37	63.7	110	161
PH02Gene04771	101.22	97.81	16	22
PH02Gene24144	79.27	79.27	1	1
PH02Gene08061	67.1	55.17	15	22
PH02Gene16660	103.81	94.66	28	41
PH02Gene48206	174.46	175.63	26	30
PH02Gene15486	93.67	80.41	12	19
PH02Gene07060	88.05	84.96	10	12
PH02Gene30332	11.39	11.39	1	1
PH02Gene39092	76.34	70.19	29	47
PH02Gene02473	89.68	86.62	56	75
PH02Gene16398	70.81	53.19	3	8
PH02Gene39253	33.19	33.19	1	1
PH02Gene11804	69.91	70.93	7	14
PH02Gene51066	70.26	70.26	1	2
PH02Gene36340	101.02	101.02	2	3
PH02Gene09045	105.28	99.42	14	20
PH02Gene27027	145.59	140.52	3	6
PH02Gene45308	36.83	36.83	1	1
PH02Gene12528	65.43	65.43	1	1
PH02Gene24478	77.11	68.53	23	29
PH02Gene13023	69.78	69.2	9	13
PH02Gene24026	18.38	18.38	1	3
PH02Gene29836	102.67	95.71	32	40
PH02Gene22488	52.17	52.17	2	4
PH02Gene14749	75.42	69.68	7	11
PH02Gene20727	172.27	158.0	11	16
PH02Gene25041	71.04	61.19	144	218
PH02Gene07062	112.83	129.08	9	17
PH02Gene31230	210.06	187.88	7	7
PH02Gene34365	56.16	56.16	1	1
PH02Gene22660	129.31	101.76	6	7
PH02Gene44491	48.07	48.07	1	1
PH02Gene06971	104.23	90.88	5	11
PH02Gene15333	110.22	77.08	17	23
PH02Gene39743	95.32	95.32	2	3
PH02Gene09216	57.49	48.45	24	40
PH02Gene03462	82.82	66.34	8	12
PH02Gene30434	83.91	77.5	65	113
PH02Gene48348	80.16	81.09	5	6
PH02Gene24949	96.0	92.22	4	5
PH02Gene44323	110.27	108.46	12	20
PH02Gene44499	121.06	121.06	1	1
PH02Gene13089	108.29	106.51	8	16
PH02Gene31190	151.68	151.68	2	2
PH02Gene47857	70.48	70.48	1	2
PH02Gene16462	95.08	86.62	9	11
PH02Gene02385	95.75	88.34	41	70
PH02Gene10623	119.4	111.27	46	62
PH02Gene22319	173.51	138.81	18	23
PH02Gene26982	199.59	199.59	2	3
PH02Gene14614	115.46	101.62	57	86
PH02Gene51011	82.96	70.5	27	40
PH02Gene20788	95.09	92.69	8	9
PH02Gene43854	71.62	71.62	1	1
PH02Gene07098	90.39	85.89	51	74
PH02Gene07429	120.56	124.04	20	29
PH02Gene13416	57.87	49.62	6	10
PH02Gene30101	80.66	75.27	44	59
PH02Gene26006	96.41	76.7	10	15
PH02Gene08598	85.12	41.93	4	7
PH02Gene34157	122.83	122.83	2	2
PH02Gene38335	76.18	71.68	6	7
PH02Gene15946	72.34	72.34	2	2
PH02Gene18475	89.96	78.47	56	84
PH02Gene36523	72.27	74.37	11	13
PH02Gene41021	77.43	66.47	63	92
PH02Gene00076	77.11	65.97	16	22
PH02Gene41786	111.83	122.44	4	4
PH02Gene20358	81.71	75.06	90	123
PH02Gene12757	163.57	152.36	10	14
PH02Gene22112	76.17	62.12	5	6
PH02Gene43699	218.16	223.67	11	20
PH02Gene01312	59.64	54.46	88	133
PH02Gene19222	58.97	51.75	63	96
PH02Gene33797	82.22	84.78	33	41
PH02Gene04262	113.11	115.86	24	36
PH02Gene13952	102.59	91.28	4	5
PH02Gene08238	66.09	57.84	44	58
PH02Gene05509	61.06	61.06	2	3
PH02Gene11829	134.22	134.22	1	1
PH02Gene11396	46.63	42.48	17	23
PH02Gene04260	95.34	95.2	18	23
PH02Gene49917	86.21	86.21	2	6
PH02Gene20998	108.16	97.56	11	11
PH02Gene45321	107.89	107.89	1	3
PH02Gene23475	107.56	104.28	12	19
PH02Gene34037	189.62	189.62	2	2
PH02Gene31898	121.22	111.64	7	9
PH02Gene22782	159.03	159.03	1	1
PH02Gene22849	56.03	56.03	1	1
PH02Gene34951	111.34	113.22	26	49
PH02Gene00998	67.87	66.28	22	25
PH02Gene32764	82.25	84.73	15	17
PH02Gene43178	148.78	135.64	28	38
PH02Gene26130	76.77	50.58	6	10
PH02Gene34215	105.52	105.52	1	2
PH02Gene01795	90.66	101.56	10	19
PH02Gene38228	119.31	119.3	2	2
PH02Gene19796	165.25	165.25	1	1
PH02Gene35629	104.99	111.04	15	18
PH02Gene27920	72.9	72.61	28	34
PH02Gene00505	85.33	73.05	21	31
PH02Gene21276	116.97	115.88	8	14
PH02Gene03778	117.53	121.6	47	66
PH02Gene14646	34.62	34.62	1	1
PH02Gene43518	71.86	63.76	23	36
PH02Gene43131	78.33	76.88	51	67
PH02Gene07416	91.22	94.32	20	31
PH02Gene12947	85.01	88.5	8	12
PH02Gene43306	148.56	121.76	6	11
PH02Gene14184	137.7	130.21	7	11
PH02Gene16864	79.74	74.54	37	49
PH02Gene24870	172.85	187.39	8	19
PH02Gene09128	74.64	57.68	9	13
PH02Gene42749	68.77	72.87	5	7
